,user_id,timestamp,group,landing_page,converted
94009,908756,37:26.3,control,old_page,1
94010,714742,47:29.8,control,old_page,1
94015,778173,59:21.0,treatment,new_page,1
94024,714372,20:58.0,control,old_page,1
94031,823082,08:52.0,control,old_page,1
94048,907998,45:52.1,treatment,new_page,1
94058,740982,49:55.9,control,old_page,1
94062,896275,47:24.6,treatment,new_page,1
94065,713429,30:03.4,treatment,new_page,1
94066,738500,34:20.4,control,old_page,1
94079,800694,49:34.3,control,old_page,1
94087,823778,29:01.8,control,old_page,1
94096,819747,42:23.8,control,old_page,1
94097,777621,17:38.9,control,old_page,1
94102,857642,56:43.7,control,old_page,1
94109,782918,29:15.9,control,old_page,1
94122,845135,17:32.3,treatment,new_page,1
94124,825508,50:07.1,treatment,new_page,1
94136,664774,19:54.3,control,old_page,1
94145,704053,57:17.2,treatment,new_page,1
94149,778903,24:01.7,treatment,new_page,1
94159,824146,41:08.3,treatment,new_page,1
94169,923257,45:47.9,treatment,new_page,1
94174,872678,56:21.9,control,old_page,1
94179,924231,56:35.0,treatment,new_page,1
94190,726843,43:19.4,treatment,new_page,1
94194,734660,55:55.9,control,old_page,1
94198,716224,37:27.4,control,old_page,1
94231,850760,43:25.7,control,old_page,1
94244,877275,06:28.9,control,old_page,1
94256,716598,15:26.6,treatment,new_page,1
94269,935850,30:33.4,treatment,new_page,1
94275,732295,00:58.9,treatment,new_page,1
94276,781797,26:46.0,control,old_page,1
94282,775436,42:56.2,control,old_page,1
94288,651227,15:03.5,control,old_page,1
94293,657274,33:21.8,treatment,new_page,1
94294,938685,45:52.0,treatment,new_page,1
94309,721368,49:37.4,treatment,new_page,1
94312,648369,14:17.6,treatment,new_page,1
94316,631969,29:33.6,control,old_page,1
94327,676946,26:10.1,control,old_page,1
94335,695120,37:33.6,control,old_page,1
94340,781249,28:52.9,treatment,new_page,1
94342,801449,03:19.0,treatment,new_page,1
94345,827393,41:40.5,control,old_page,1
94352,666295,50:43.5,treatment,new_page,1
94355,788764,20:16.8,control,old_page,1
94369,775730,22:49.0,control,old_page,1
94370,826864,55:41.2,control,old_page,1
94380,649998,41:50.1,treatment,new_page,1
94391,720055,03:47.8,treatment,new_page,1
94396,785783,23:17.4,treatment,new_page,1
94397,931129,49:59.8,treatment,new_page,1
94405,849910,03:13.9,treatment,new_page,1
94406,895992,23:37.7,treatment,new_page,1
94407,729706,13:54.9,control,old_page,1
94408,749338,58:23.3,control,old_page,1
94412,692172,57:33.0,control,old_page,1
94433,848611,34:50.7,treatment,new_page,1
94447,659828,50:25.5,treatment,new_page,1
94451,691028,03:20.7,control,old_page,1
94466,820766,52:01.3,control,old_page,1
94483,672971,47:51.7,control,old_page,1
94486,797187,01:47.3,treatment,new_page,1
94488,867649,56:27.1,treatment,new_page,1
94491,748492,01:12.5,treatment,new_page,1
94517,836161,39:34.8,control,old_page,1
94519,732534,50:49.6,treatment,new_page,1
94525,709159,31:09.5,control,old_page,1
94537,942086,58:27.9,control,old_page,1
94563,930210,18:57.8,control,old_page,1
94567,936403,58:50.1,treatment,new_page,1
94578,860450,42:13.9,treatment,new_page,1
94582,875722,47:40.9,treatment,new_page,1
94589,780075,35:44.0,control,old_page,1
94596,674252,55:38.0,treatment,new_page,1
94607,942039,47:30.3,treatment,new_page,1
94610,887383,52:20.9,control,old_page,1
94613,908599,01:54.5,treatment,new_page,1
94621,802408,42:31.1,control,old_page,1
94631,643923,08:13.0,treatment,new_page,1
94632,912844,18:25.6,control,old_page,1
94637,749344,13:50.4,control,old_page,1
94642,827733,03:35.6,treatment,new_page,1
94656,640023,55:30.3,treatment,new_page,1
94661,825291,12:24.6,treatment,new_page,1
94689,715134,21:41.2,treatment,new_page,1
94713,829738,17:41.6,control,old_page,1
94718,756881,33:13.0,control,old_page,1
94751,703663,57:23.0,control,old_page,1
94760,939706,54:10.0,control,old_page,1
94761,849629,08:47.6,treatment,new_page,1
94764,648922,11:34.9,control,old_page,1
94772,786226,28:39.1,treatment,new_page,1
94781,688658,13:49.4,control,old_page,1
94786,707978,25:18.9,treatment,new_page,1
94790,885224,12:52.3,treatment,new_page,1
94809,731243,44:04.5,treatment,new_page,1
94819,853867,14:46.2,control,old_page,1
94858,639843,59:38.2,control,old_page,1
94860,770515,18:18.0,control,old_page,1
94863,670849,33:24.9,treatment,new_page,1
94871,641395,26:40.9,control,old_page,1
94880,719636,33:57.3,treatment,new_page,1
94897,896691,24:07.4,control,old_page,1
94898,895740,58:14.8,treatment,new_page,1
94905,676721,19:03.2,control,old_page,1
94906,745688,28:37.7,control,old_page,1
94914,847196,02:09.3,treatment,new_page,1
94916,724564,37:38.3,treatment,new_page,1
94925,898059,35:33.8,control,old_page,1
94931,937598,37:24.0,treatment,new_page,1
94942,764105,59:24.3,treatment,new_page,1
94946,783079,03:36.7,control,old_page,1
94948,642662,53:57.1,control,old_page,1
94960,822127,54:02.7,treatment,new_page,1
94985,655111,21:25.2,treatment,new_page,1
94987,667357,32:25.1,treatment,new_page,1
94994,650421,58:31.4,treatment,new_page,1
94995,720155,56:56.2,treatment,new_page,1
94996,710975,43:00.1,treatment,new_page,1
95007,904945,23:11.5,treatment,new_page,1
95009,748085,02:11.0,control,old_page,1
95012,737787,28:38.9,treatment,new_page,1
95021,772427,17:33.9,control,old_page,1
95031,738047,53:17.0,treatment,new_page,1
95036,719949,20:50.6,treatment,new_page,1
95048,660175,07:33.1,treatment,new_page,1
95054,849383,18:46.5,treatment,new_page,1
95074,818875,09:04.8,treatment,new_page,1
95093,666739,45:44.3,control,old_page,1
95099,685893,36:18.4,control,old_page,1
95104,694477,01:08.9,treatment,new_page,1
95106,926817,24:15.2,control,old_page,1
95111,720049,27:28.8,treatment,new_page,1
95116,633103,43:23.3,treatment,new_page,1
95133,721042,19:01.8,control,old_page,1
95138,895793,47:43.0,control,old_page,1
95140,687977,48:39.3,control,old_page,1
95143,822398,23:03.5,treatment,new_page,1
95158,798505,08:03.4,control,old_page,1
95160,872622,53:31.7,control,old_page,1
95164,857791,50:51.7,treatment,new_page,1
95169,631537,20:00.0,control,old_page,1
95171,826767,45:47.1,control,old_page,1
95181,804056,36:34.9,control,old_page,1
95191,888443,56:45.8,control,old_page,1
95197,864416,36:18.4,treatment,new_page,1
95200,923184,18:09.0,control,old_page,1
95214,708512,57:45.3,control,old_page,1
95222,733084,43:39.2,treatment,new_page,1
95236,883904,04:17.2,treatment,new_page,1
95239,937460,17:30.7,control,old_page,1
95249,827689,20:54.1,control,old_page,1
95251,889419,17:38.6,treatment,new_page,1
95253,913656,28:24.3,treatment,new_page,1
95254,774976,57:01.0,control,old_page,1
95260,742389,22:40.6,control,old_page,1
95277,716058,53:42.7,control,old_page,1
95290,704625,10:20.5,control,old_page,1
95291,781569,19:05.8,treatment,new_page,1
95295,666021,32:39.3,control,old_page,1
95302,789171,02:09.0,treatment,new_page,1
95303,910384,39:47.7,control,old_page,1
95312,695375,39:47.7,control,old_page,1
95315,895034,31:32.8,control,old_page,1
95324,843742,12:33.7,treatment,new_page,1
95337,732597,25:18.5,treatment,new_page,1
95341,707598,34:35.9,control,old_page,1
95358,863509,06:33.3,treatment,new_page,1
95360,827128,14:54.1,treatment,new_page,1
95397,907299,23:46.0,treatment,new_page,1
95400,723204,50:45.3,control,old_page,1
95403,739729,23:05.4,control,old_page,1
95406,859021,25:09.0,control,old_page,1
95449,735065,55:57.5,control,old_page,1
95485,645727,12:33.9,control,old_page,1
95492,691838,41:12.8,control,old_page,1
95500,808576,21:22.8,control,old_page,1
95504,723289,56:37.3,treatment,new_page,1
95527,639936,43:33.9,treatment,new_page,1
95533,766710,21:44.7,control,old_page,1
95538,813016,41:59.5,treatment,new_page,1
95540,876683,21:34.4,treatment,new_page,1
95543,802767,31:54.5,treatment,new_page,1
95561,777756,36:14.4,control,old_page,1
95563,689749,23:11.3,control,old_page,1
95580,870500,09:24.7,treatment,new_page,1
95582,631006,30:10.4,control,old_page,1
95584,767144,42:28.5,treatment,new_page,1
95602,656342,41:36.8,control,old_page,1
95605,934698,55:45.4,treatment,new_page,1
95610,731981,56:04.2,control,old_page,1
95614,715014,49:21.4,treatment,new_page,1
95624,941288,22:16.7,control,old_page,1
95628,861401,24:02.8,treatment,new_page,1
95644,801794,02:43.9,control,old_page,1
95653,940595,53:02.3,treatment,new_page,1
95668,698068,07:18.2,control,old_page,1
95680,724549,42:14.0,control,old_page,1
95686,694812,16:13.5,treatment,new_page,1
95687,931244,40:09.4,treatment,new_page,1
95698,730695,40:38.1,control,old_page,1
95699,935587,37:46.4,treatment,new_page,1
95719,866427,20:38.7,control,old_page,1
95731,914237,39:22.7,treatment,new_page,1
95752,716918,50:42.6,control,old_page,1
95760,848044,50:44.2,control,old_page,1
95766,655120,03:22.2,control,old_page,1
95772,876625,20:55.5,treatment,new_page,1
95787,705783,18:31.5,treatment,new_page,1
95796,631206,36:52.1,treatment,new_page,1
95800,716361,49:43.1,treatment,new_page,1
95803,832315,56:01.6,control,old_page,1
95826,845208,44:27.1,control,old_page,1
95831,814286,54:52.9,control,old_page,1
95861,647608,19:26.3,control,old_page,1
95883,699649,31:25.5,control,old_page,1
95895,908960,51:57.4,control,old_page,1
95902,670449,43:33.3,control,old_page,1
95918,689912,24:52.5,treatment,new_page,1
95921,805989,22:47.5,treatment,new_page,1
95932,918730,26:41.5,control,old_page,1
95942,926712,17:56.0,treatment,new_page,1
95946,945192,27:07.0,treatment,new_page,1
95966,788279,47:45.6,treatment,new_page,1
95968,694150,53:29.7,control,old_page,1
95978,905810,21:21.6,control,old_page,1
95984,744603,38:08.2,treatment,new_page,1
95993,922024,19:34.7,treatment,new_page,1
96005,753098,13:59.6,treatment,new_page,1
96043,693910,06:08.6,treatment,new_page,1
96045,807206,53:00.5,treatment,new_page,1
96047,792090,36:54.5,treatment,new_page,1
96088,863709,55:50.2,control,old_page,1
96122,708988,47:16.6,treatment,new_page,1
96134,829184,47:16.4,control,old_page,1
96149,699907,27:14.6,control,old_page,1
96183,774981,13:10.9,treatment,new_page,1
96190,714732,22:57.5,treatment,new_page,1
96198,643674,56:15.2,control,old_page,1
96216,795171,34:10.1,treatment,new_page,1
96233,642102,28:09.3,control,old_page,1
96239,807667,06:09.8,treatment,new_page,1
96242,871412,21:24.8,control,old_page,1
96250,881512,18:11.5,treatment,new_page,1
96258,661859,34:30.4,treatment,new_page,1
96264,630959,48:31.1,treatment,new_page,1
96269,763674,03:58.9,control,old_page,1
96270,696583,38:43.2,treatment,new_page,1
96274,663182,19:44.3,control,old_page,1
96280,749477,33:43.6,control,old_page,1
96296,879282,12:00.9,control,old_page,1
96297,726808,07:26.8,control,old_page,1
96315,857380,33:14.6,control,old_page,1
96330,816024,23:56.9,control,old_page,1
96331,771568,44:59.6,control,old_page,1
96336,874243,00:49.9,control,old_page,1
96342,803222,23:26.7,control,old_page,1
96345,742984,44:33.9,treatment,new_page,1
96350,837449,54:48.6,treatment,new_page,1
96354,809153,36:52.9,control,old_page,1
96359,834736,17:43.6,control,old_page,1
96364,848297,23:48.0,treatment,new_page,1
96366,652582,21:56.9,control,old_page,1
96380,915126,29:01.4,treatment,new_page,1
96391,715715,59:32.1,control,old_page,1
96392,911283,07:55.5,treatment,new_page,1
96393,719093,37:59.7,treatment,new_page,1
96395,659272,35:50.7,control,old_page,1
96396,840630,14:39.9,treatment,new_page,1
96411,677080,59:12.3,control,old_page,1
96422,736914,33:51.1,control,old_page,1
96430,717643,24:38.3,treatment,new_page,1
96433,819064,12:43.2,treatment,new_page,1
96435,915455,50:43.8,control,old_page,1
96451,686071,31:04.1,control,old_page,1
96473,938024,30:33.0,treatment,new_page,1
96513,649897,52:23.8,control,old_page,1
96520,860896,06:19.3,treatment,new_page,1
96533,727807,41:46.0,control,old_page,1
96551,743244,40:48.2,treatment,new_page,1
96573,746994,17:06.1,treatment,new_page,1
96579,710973,37:42.0,treatment,new_page,1
96581,855345,18:35.9,control,old_page,1
96583,913064,01:44.5,control,old_page,1
96589,763125,33:39.2,treatment,new_page,1
96593,689145,31:15.9,control,old_page,1
96597,928279,05:13.4,treatment,new_page,1
96600,823913,27:39.6,treatment,new_page,1
96603,786438,59:54.3,control,old_page,1
96616,712180,07:28.3,control,old_page,1
96632,761659,44:30.6,treatment,new_page,1
96640,768656,01:32.6,treatment,new_page,1
96662,639730,26:42.7,treatment,new_page,1
96688,781416,03:24.9,control,old_page,1
96689,757676,17:22.2,control,old_page,1
96703,683568,56:44.5,treatment,new_page,1
96705,679179,42:57.0,treatment,new_page,1
96721,713270,24:04.8,treatment,new_page,1
96723,751689,15:09.9,control,old_page,1
96725,718889,49:24.1,control,old_page,1
96732,917242,24:06.0,control,old_page,1
96737,657078,49:17.8,treatment,new_page,1
96755,783277,17:42.2,treatment,new_page,1
96778,910492,51:29.7,treatment,new_page,1
96796,684915,18:40.3,control,old_page,1
96799,840452,05:20.6,treatment,new_page,1
96801,810789,30:10.1,control,old_page,1
96805,892278,29:31.6,control,old_page,1
96811,673381,07:25.0,control,old_page,1
96812,819599,50:22.8,control,old_page,1
96822,640593,09:52.7,control,old_page,1
96839,787767,59:17.7,control,old_page,1
96852,724504,18:49.4,treatment,new_page,1
96867,755727,59:50.0,control,old_page,1
96868,889120,48:28.0,treatment,new_page,1
96871,930704,54:15.8,control,old_page,1
96873,882852,49:36.0,control,old_page,1
96875,686406,27:53.5,treatment,new_page,1
96877,833134,09:47.2,control,old_page,1
96937,721716,56:57.4,treatment,new_page,1
96942,743272,59:38.3,treatment,new_page,1
96950,745163,15:44.6,control,old_page,1
96951,816017,30:53.7,treatment,new_page,1
96952,755896,10:47.4,treatment,new_page,1
96953,650804,35:56.8,treatment,new_page,1
96959,870817,30:29.5,treatment,new_page,1
96963,760817,54:43.0,treatment,new_page,1
96964,840343,02:13.4,treatment,new_page,1
96968,731785,14:33.7,treatment,new_page,1
96973,864358,01:15.4,control,old_page,1
96987,716122,59:18.5,treatment,new_page,1
96994,886329,13:55.5,control,old_page,1
97000,777258,23:45.7,treatment,new_page,1
97006,872976,10:45.7,treatment,new_page,1
97015,889476,03:19.3,treatment,new_page,1
97027,878872,48:14.3,treatment,new_page,1
97041,767883,44:32.6,control,old_page,1
97051,707358,57:29.1,treatment,new_page,1
97057,864697,37:35.3,treatment,new_page,1
97072,871847,08:51.5,control,old_page,1
97076,808148,13:53.3,control,old_page,1
97084,905710,27:51.4,control,old_page,1
97086,882093,53:33.3,control,old_page,1
97089,746402,57:16.8,control,old_page,1
97095,783660,22:28.7,treatment,new_page,1
97108,778117,09:46.3,treatment,new_page,1
97124,727547,15:55.7,treatment,new_page,1
97131,646230,18:10.9,control,old_page,1
97153,800315,09:30.4,control,old_page,1
97157,869025,43:21.8,control,old_page,1
97168,662271,17:15.5,control,old_page,1
97183,761328,18:05.4,control,old_page,1
97185,822722,07:35.2,control,old_page,1
97186,909065,41:21.7,control,old_page,1
97187,891822,20:31.3,treatment,new_page,1
97189,889893,30:05.9,treatment,new_page,1
97197,847146,15:38.8,control,old_page,1
97203,673305,34:13.2,control,old_page,1
97215,638853,23:47.1,control,old_page,1
97222,870176,48:10.3,treatment,new_page,1
97223,878532,40:16.1,treatment,new_page,1
97256,709396,45:08.5,control,old_page,1
97258,689739,38:41.3,treatment,new_page,1
97260,725659,16:46.6,control,old_page,1
97262,868600,32:00.9,treatment,new_page,1
97266,930810,13:11.8,control,old_page,1
97283,709634,04:29.6,treatment,new_page,1
97315,855783,07:11.5,control,old_page,1
97327,856440,51:10.0,control,old_page,1
97335,838063,37:42.8,treatment,new_page,1
97348,649472,30:22.4,treatment,new_page,1
97350,832246,25:53.2,control,old_page,1
97412,874722,08:14.5,control,old_page,1
97419,804612,42:04.3,treatment,new_page,1
97427,684612,25:32.3,treatment,new_page,1
97432,717815,29:05.0,control,old_page,1
97433,917964,01:00.0,treatment,new_page,1
97441,658625,51:54.8,control,old_page,1
97443,826689,12:52.7,treatment,new_page,1
97454,789126,03:16.2,treatment,new_page,1
97457,811070,52:21.1,treatment,new_page,1
97459,837829,57:54.2,treatment,new_page,1
97473,664296,03:15.2,treatment,new_page,1
97483,912362,26:21.1,treatment,new_page,1
97495,852006,29:27.6,control,old_page,1
97498,672432,02:15.7,treatment,new_page,1
97514,726364,59:48.4,treatment,new_page,1
97516,894731,37:03.5,treatment,new_page,1
97519,745620,37:24.9,control,old_page,1
97522,706294,55:28.4,control,old_page,1
97534,889650,34:30.2,control,old_page,1
97538,659665,51:23.3,control,old_page,1
97543,929945,38:36.2,treatment,new_page,1
97547,646143,09:56.6,control,old_page,1
97555,677230,44:31.5,treatment,new_page,1
97559,710410,54:30.3,treatment,new_page,1
97569,936507,09:28.1,control,old_page,1
97574,751032,07:13.4,treatment,new_page,1
97578,790154,40:16.0,control,old_page,1
97580,897185,29:17.6,treatment,new_page,1
97584,845609,46:49.6,control,old_page,1
97596,734217,25:04.6,treatment,new_page,1
97606,822466,40:23.1,treatment,new_page,1
